index,quantity DS HTL,P3HT,PCBM,temperature,dew point,hummidity,pressure,time,ratio P3HT:PCBM
306,0.15,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,5.0,1.7142857142857146
307,0.15,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.5000000000000004
308,0.15,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.5000000000000004
309,0.15,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.5000000000000004
310,0.15,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.5000000000000004
311,0.15,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.5000000000000004
312,0.15,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.5000000000000004
313,0.15,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,0.0,1.3333333333333335
314,0.15,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,1.0,1.3333333333333335
315,0.15,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,2.0,1.3333333333333335
316,0.15,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,3.0,1.3333333333333335
317,0.15,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,4.0,1.3333333333333335
318,0.15,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,5.0,1.3333333333333335
319,0.15,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,0.0,1.2000000000000002
320,0.15,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,1.0,1.2000000000000002
321,0.15,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,2.0,1.2000000000000002
322,0.15,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,3.0,1.2000000000000002
323,0.15,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,4.0,1.2000000000000002
324,0.15,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,5.0,1.2000000000000002
325,0.15,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,0.0,1.090909090909091
326,0.15,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,1.0,1.090909090909091
327,0.15,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,2.0,1.090909090909091
328,0.15,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,3.0,1.090909090909091
329,0.15,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,4.0,1.090909090909091
330,0.15,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,5.0,1.090909090909091
331,0.15,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.0
332,0.15,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.0
333,0.15,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.0
334,0.15,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.0
335,0.15,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.0
336,0.15,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.0
337,0.15,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,0.0,0.9230769230769231
338,0.15,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,1.0,0.9230769230769231
339,0.15,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,2.0,0.9230769230769231
340,0.15,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,3.0,0.9230769230769231
341,0.15,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,4.0,0.9230769230769231
342,0.15,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,5.0,0.9230769230769231
343,0.15,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.8571428571428572
344,0.15,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.8571428571428572
345,0.15,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.8571428571428572
346,0.15,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.8571428571428572
347,0.15,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.8571428571428572
348,0.15,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.8571428571428572
349,0.15,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,0.0,0.8000000000000002
350,0.15,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,1.0,0.8000000000000002
351,0.15,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,2.0,0.8000000000000002
352,0.15,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,3.0,0.8000000000000002
353,0.15,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,4.0,0.8000000000000002
354,0.15,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,5.0,0.8000000000000002
355,0.15,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,0.0,0.7500000000000001
356,0.15,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,1.0,0.7500000000000001
357,0.15,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,2.0,0.7500000000000001
358,0.15,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,3.0,0.7500000000000001
359,0.15,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,4.0,0.7500000000000001
360,0.15,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,5.0,0.7500000000000001
361,0.15,1.3,0.7,17.22,2.78,39.0,1007.79,0.0,1.8571428571428574
362,0.15,1.3,0.7,17.22,2.78,39.0,1007.79,1.0,1.8571428571428574
363,0.15,1.3,0.7,17.22,2.78,39.0,1007.79,2.0,1.8571428571428574
364,0.15,1.3,0.7,17.22,2.78,39.0,1007.79,3.0,1.8571428571428574
365,0.15,1.3,0.7,17.22,2.78,39.0,1007.79,4.0,1.8571428571428574
366,0.15,1.3,0.7,17.22,2.78,39.0,1007.79,5.0,1.8571428571428574
367,0.15,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.6250000000000002
368,0.15,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.6250000000000002
369,0.15,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.6250000000000002
370,0.15,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.6250000000000002
371,0.15,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.6250000000000002
372,0.15,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.6250000000000002
373,0.15,1.3,0.9,17.22,2.78,39.0,1007.79,0.0,1.4444444444444444
374,0.15,1.3,0.9,17.22,2.78,39.0,1007.79,1.0,1.4444444444444444
375,0.15,1.3,0.9,17.22,2.78,39.0,1007.79,2.0,1.4444444444444444
376,0.15,1.3,0.9,17.22,2.78,39.0,1007.79,3.0,1.4444444444444444
377,0.15,1.3,0.9,17.22,2.78,39.0,1007.79,4.0,1.4444444444444444
378,0.15,1.3,0.9,17.22,2.78,39.0,1007.79,5.0,1.4444444444444444
379,0.15,1.3,1.0,17.22,2.78,39.0,1007.79,0.0,1.3
380,0.15,1.3,1.0,17.22,2.78,39.0,1007.79,1.0,1.3
381,0.15,1.3,1.0,17.22,2.78,39.0,1007.79,2.0,1.3
382,0.15,1.3,1.0,17.22,2.78,39.0,1007.79,3.0,1.3
383,0.15,1.3,1.0,17.22,2.78,39.0,1007.79,4.0,1.3
384,0.15,1.3,1.0,17.22,2.78,39.0,1007.79,5.0,1.3
385,0.15,1.3,1.1,17.22,2.78,39.0,1007.79,0.0,1.1818181818181817
386,0.15,1.3,1.1,17.22,2.78,39.0,1007.79,1.0,1.1818181818181817
387,0.15,1.3,1.1,17.22,2.78,39.0,1007.79,2.0,1.1818181818181817
388,0.15,1.3,1.1,17.22,2.78,39.0,1007.79,3.0,1.1818181818181817
389,0.15,1.3,1.1,17.22,2.78,39.0,1007.79,4.0,1.1818181818181817
390,0.15,1.3,1.1,17.22,2.78,39.0,1007.79,5.0,1.1818181818181817
391,0.15,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.0833333333333333
392,0.15,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.0833333333333333
393,0.15,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.0833333333333333
394,0.15,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.0833333333333333
395,0.15,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.0833333333333333
396,0.15,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.0833333333333333
397,0.15,1.3,1.3,17.22,2.78,39.0,1007.79,0.0,1.0
398,0.15,1.3,1.3,17.22,2.78,39.0,1007.79,1.0,1.0
399,0.15,1.3,1.3,17.22,2.78,39.0,1007.79,2.0,1.0
400,0.15,1.3,1.3,17.22,2.78,39.0,1007.79,3.0,1.0
401,0.15,1.3,1.3,17.22,2.78,39.0,1007.79,4.0,1.0
402,0.15,1.3,1.3,17.22,2.78,39.0,1007.79,5.0,1.0
403,0.15,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.9285714285714285
404,0.15,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.9285714285714285
405,0.15,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.9285714285714285
406,0.15,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.9285714285714285
407,0.15,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.9285714285714285
408,0.15,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.9285714285714285
409,0.15,1.3,1.5,17.22,2.78,39.0,1007.79,0.0,0.8666666666666667
410,0.15,1.3,1.5,17.22,2.78,39.0,1007.79,1.0,0.8666666666666667
411,0.15,1.3,1.5,17.22,2.78,39.0,1007.79,2.0,0.8666666666666667
412,0.15,1.3,1.5,17.22,2.78,39.0,1007.79,3.0,0.8666666666666667
413,0.15,1.3,1.5,17.22,2.78,39.0,1007.79,4.0,0.8666666666666667
414,0.15,1.3,1.5,17.22,2.78,39.0,1007.79,5.0,0.8666666666666667
415,0.15,1.3,1.6,17.22,2.78,39.0,1007.79,0.0,0.8125
416,0.15,1.3,1.6,17.22,2.78,39.0,1007.79,1.0,0.8125
417,0.15,1.3,1.6,17.22,2.78,39.0,1007.79,2.0,0.8125
418,0.15,1.3,1.6,17.22,2.78,39.0,1007.79,3.0,0.8125
419,0.15,1.3,1.6,17.22,2.78,39.0,1007.79,4.0,0.8125
420,0.15,1.3,1.6,17.22,2.78,39.0,1007.79,5.0,0.8125
421,0.15,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,0.0,2.0000000000000004
422,0.15,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,1.0,2.0000000000000004
423,0.15,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,2.0,2.0000000000000004
424,0.15,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,3.0,2.0000000000000004
425,0.15,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,4.0,2.0000000000000004
426,0.15,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,5.0,2.0000000000000004
427,0.15,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.7500000000000002
428,0.15,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.7500000000000002
429,0.15,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.7500000000000002
430,0.15,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.7500000000000002
431,0.15,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.7500000000000002
432,0.15,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.7500000000000002
433,0.15,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,0.0,1.5555555555555556
434,0.15,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,1.0,1.5555555555555556
435,0.15,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,2.0,1.5555555555555556
436,0.15,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,3.0,1.5555555555555556
437,0.15,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,4.0,1.5555555555555556
438,0.15,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,5.0,1.5555555555555556
439,0.15,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,0.0,1.4000000000000001
440,0.15,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,1.0,1.4000000000000001
441,0.15,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,2.0,1.4000000000000001
442,0.15,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,3.0,1.4000000000000001
443,0.15,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,4.0,1.4000000000000001
444,0.15,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,5.0,1.4000000000000001
445,0.15,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,0.0,1.2727272727272727
446,0.15,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,1.0,1.2727272727272727
447,0.15,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,2.0,1.2727272727272727
448,0.15,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,3.0,1.2727272727272727
449,0.15,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,4.0,1.2727272727272727
450,0.15,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,5.0,1.2727272727272727
451,0.15,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.1666666666666665
452,0.15,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.1666666666666665
453,0.15,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.1666666666666665
454,0.15,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.1666666666666665
455,0.15,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.1666666666666665
456,0.15,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.1666666666666665
457,0.15,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,0.0,1.076923076923077
458,0.15,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,1.0,1.076923076923077
459,0.15,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,2.0,1.076923076923077
460,0.15,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,3.0,1.076923076923077
461,0.15,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,4.0,1.076923076923077
462,0.15,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,5.0,1.076923076923077
463,0.15,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,1.0
464,0.15,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,1.0
465,0.15,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,1.0
466,0.15,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,1.0
467,0.15,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,1.0
468,0.15,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,1.0
469,0.15,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,0.0,0.9333333333333335
470,0.15,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,1.0,0.9333333333333335
471,0.15,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,2.0,0.9333333333333335
472,0.15,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,3.0,0.9333333333333335
473,0.15,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,4.0,0.9333333333333335
474,0.15,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,5.0,0.9333333333333335
475,0.15,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,0.0,0.875
476,0.15,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,1.0,0.875
477,0.15,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,2.0,0.875
478,0.15,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,3.0,0.875
479,0.15,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,4.0,0.875
480,0.15,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,5.0,0.875
481,0.15,1.5,0.7,17.22,2.78,39.0,1007.79,0.0,2.142857142857143
482,0.15,1.5,0.7,17.22,2.78,39.0,1007.79,1.0,2.142857142857143
483,0.15,1.5,0.7,17.22,2.78,39.0,1007.79,2.0,2.142857142857143
484,0.15,1.5,0.7,17.22,2.78,39.0,1007.79,3.0,2.142857142857143
485,0.15,1.5,0.7,17.22,2.78,39.0,1007.79,4.0,2.142857142857143
486,0.15,1.5,0.7,17.22,2.78,39.0,1007.79,5.0,2.142857142857143
487,0.15,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.8750000000000002
488,0.15,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.8750000000000002
489,0.15,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.8750000000000002
490,0.15,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.8750000000000002
491,0.15,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.8750000000000002
492,0.15,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.8750000000000002
493,0.15,1.5,0.9,17.22,2.78,39.0,1007.79,0.0,1.6666666666666665
494,0.15,1.5,0.9,17.22,2.78,39.0,1007.79,1.0,1.6666666666666665
495,0.15,1.5,0.9,17.22,2.78,39.0,1007.79,2.0,1.6666666666666665
496,0.15,1.5,0.9,17.22,2.78,39.0,1007.79,3.0,1.6666666666666665
497,0.15,1.5,0.9,17.22,2.78,39.0,1007.79,4.0,1.6666666666666665
498,0.15,1.5,0.9,17.22,2.78,39.0,1007.79,5.0,1.6666666666666665
499,0.15,1.5,1.0,17.22,2.78,39.0,1007.79,0.0,1.5
500,0.15,1.5,1.0,17.22,2.78,39.0,1007.79,1.0,1.5
501,0.15,1.5,1.0,17.22,2.78,39.0,1007.79,2.0,1.5
502,0.15,1.5,1.0,17.22,2.78,39.0,1007.79,3.0,1.5
503,0.15,1.5,1.0,17.22,2.78,39.0,1007.79,4.0,1.5
504,0.15,1.5,1.0,17.22,2.78,39.0,1007.79,5.0,1.5
505,0.15,1.5,1.1,17.22,2.78,39.0,1007.79,0.0,1.3636363636363635
506,0.15,1.5,1.1,17.22,2.78,39.0,1007.79,1.0,1.3636363636363635
507,0.15,1.5,1.1,17.22,2.78,39.0,1007.79,2.0,1.3636363636363635
508,0.15,1.5,1.1,17.22,2.78,39.0,1007.79,3.0,1.3636363636363635
509,0.15,1.5,1.1,17.22,2.78,39.0,1007.79,4.0,1.3636363636363635
510,0.15,1.5,1.1,17.22,2.78,39.0,1007.79,5.0,1.3636363636363635
511,0.15,1.5,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.2499999999999998
512,0.15,1.5,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.2499999999999998
513,0.15,1.5,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.2499999999999998
514,0.15,1.5,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.2499999999999998
515,0.15,1.5,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.2499999999999998
516,0.15,1.5,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.2499999999999998
517,0.15,1.5,1.3,17.22,2.78,39.0,1007.79,0.0,1.1538461538461537
518,0.15,1.5,1.3,17.22,2.78,39.0,1007.79,1.0,1.1538461538461537
519,0.15,1.5,1.3,17.22,2.78,39.0,1007.79,2.0,1.1538461538461537
520,0.15,1.5,1.3,17.22,2.78,39.0,1007.79,3.0,1.1538461538461537
521,0.15,1.5,1.3,17.22,2.78,39.0,1007.79,4.0,1.1538461538461537
522,0.15,1.5,1.3,17.22,2.78,39.0,1007.79,5.0,1.1538461538461537
523,0.15,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,1.0714285714285714
524,0.15,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,1.0714285714285714
525,0.15,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,1.0714285714285714
526,0.15,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,1.0714285714285714
527,0.15,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,1.0714285714285714
528,0.15,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,1.0714285714285714
529,0.15,1.5,1.5,17.22,2.78,39.0,1007.79,0.0,1.0
530,0.15,1.5,1.5,17.22,2.78,39.0,1007.79,1.0,1.0
531,0.15,1.5,1.5,17.22,2.78,39.0,1007.79,2.0,1.0
532,0.15,1.5,1.5,17.22,2.78,39.0,1007.79,3.0,1.0
533,0.15,1.5,1.5,17.22,2.78,39.0,1007.79,4.0,1.0
534,0.15,1.5,1.5,17.22,2.78,39.0,1007.79,5.0,1.0
535,0.15,1.5,1.6,17.22,2.78,39.0,1007.79,0.0,0.9375
536,0.15,1.5,1.6,17.22,2.78,39.0,1007.79,1.0,0.9375
537,0.15,1.5,1.6,17.22,2.78,39.0,1007.79,2.0,0.9375
538,0.15,1.5,1.6,17.22,2.78,39.0,1007.79,3.0,0.9375
539,0.15,1.5,1.6,17.22,2.78,39.0,1007.79,4.0,0.9375
540,0.15,1.5,1.6,17.22,2.78,39.0,1007.79,5.0,0.9375
541,0.15,1.6,0.7,17.22,2.78,39.0,1007.79,0.0,2.285714285714286
542,0.15,1.6,0.7,17.22,2.78,39.0,1007.79,1.0,2.285714285714286
543,0.15,1.6,0.7,17.22,2.78,39.0,1007.79,2.0,2.285714285714286
544,0.15,1.6,0.7,17.22,2.78,39.0,1007.79,3.0,2.285714285714286
545,0.15,1.6,0.7,17.22,2.78,39.0,1007.79,4.0,2.285714285714286
546,0.15,1.6,0.7,17.22,2.78,39.0,1007.79,5.0,2.285714285714286
547,0.15,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,2.0000000000000004
548,0.15,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,2.0000000000000004
549,0.15,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,2.0000000000000004
550,0.15,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,2.0000000000000004
551,0.15,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,2.0000000000000004
552,0.15,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,2.0000000000000004
553,0.15,1.6,0.9,17.22,2.78,39.0,1007.79,0.0,1.777777777777778
554,0.15,1.6,0.9,17.22,2.78,39.0,1007.79,1.0,1.777777777777778
555,0.15,1.6,0.9,17.22,2.78,39.0,1007.79,2.0,1.777777777777778
556,0.15,1.6,0.9,17.22,2.78,39.0,1007.79,3.0,1.777777777777778
557,0.15,1.6,0.9,17.22,2.78,39.0,1007.79,4.0,1.777777777777778
558,0.15,1.6,0.9,17.22,2.78,39.0,1007.79,5.0,1.777777777777778
559,0.15,1.6,1.0,17.22,2.78,39.0,1007.79,0.0,1.6
560,0.15,1.6,1.0,17.22,2.78,39.0,1007.79,1.0,1.6
561,0.15,1.6,1.0,17.22,2.78,39.0,1007.79,2.0,1.6
562,0.15,1.6,1.0,17.22,2.78,39.0,1007.79,3.0,1.6
563,0.15,1.6,1.0,17.22,2.78,39.0,1007.79,4.0,1.6
564,0.15,1.6,1.0,17.22,2.78,39.0,1007.79,5.0,1.6
565,0.15,1.6,1.1,17.22,2.78,39.0,1007.79,0.0,1.4545454545454546
566,0.15,1.6,1.1,17.22,2.78,39.0,1007.79,1.0,1.4545454545454546
567,0.15,1.6,1.1,17.22,2.78,39.0,1007.79,2.0,1.4545454545454546
568,0.15,1.6,1.1,17.22,2.78,39.0,1007.79,3.0,1.4545454545454546
569,0.15,1.6,1.1,17.22,2.78,39.0,1007.79,4.0,1.4545454545454546
570,0.15,1.6,1.1,17.22,2.78,39.0,1007.79,5.0,1.4545454545454546
571,0.15,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.3333333333333333
572,0.15,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.3333333333333333
573,0.15,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.3333333333333333
574,0.15,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.3333333333333333
575,0.15,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.3333333333333333
576,0.15,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.3333333333333333
577,0.15,1.6,1.3,17.22,2.78,39.0,1007.79,0.0,1.2307692307692308
578,0.15,1.6,1.3,17.22,2.78,39.0,1007.79,1.0,1.2307692307692308
579,0.15,1.6,1.3,17.22,2.78,39.0,1007.79,2.0,1.2307692307692308
580,0.15,1.6,1.3,17.22,2.78,39.0,1007.79,3.0,1.2307692307692308
581,0.15,1.6,1.3,17.22,2.78,39.0,1007.79,4.0,1.2307692307692308
582,0.15,1.6,1.3,17.22,2.78,39.0,1007.79,5.0,1.2307692307692308
583,0.15,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,1.1428571428571428
584,0.15,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,1.1428571428571428
585,0.15,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,1.1428571428571428
586,0.15,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,1.1428571428571428
587,0.15,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,1.1428571428571428
588,0.15,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,1.1428571428571428
589,0.15,1.6,1.5,17.22,2.78,39.0,1007.79,0.0,1.0666666666666667
590,0.15,1.6,1.5,17.22,2.78,39.0,1007.79,1.0,1.0666666666666667
591,0.15,1.6,1.5,17.22,2.78,39.0,1007.79,2.0,1.0666666666666667
592,0.15,1.6,1.5,17.22,2.78,39.0,1007.79,3.0,1.0666666666666667
593,0.15,1.6,1.5,17.22,2.78,39.0,1007.79,4.0,1.0666666666666667
594,0.15,1.6,1.5,17.22,2.78,39.0,1007.79,5.0,1.0666666666666667
595,0.15,1.6,1.6,17.22,2.78,39.0,1007.79,0.0,1.0
596,0.15,1.6,1.6,17.22,2.78,39.0,1007.79,1.0,1.0
597,0.15,1.6,1.6,17.22,2.78,39.0,1007.79,2.0,1.0
598,0.15,1.6,1.6,17.22,2.78,39.0,1007.79,3.0,1.0
599,0.15,1.6,1.6,17.22,2.78,39.0,1007.79,4.0,1.0
600,0.15,1.6,1.6,17.22,2.78,39.0,1007.79,5.0,1.0
601,0.19999999999999998,0.7,0.7,17.22,2.78,39.0,1007.79,0.0,1.0
602,0.19999999999999998,0.7,0.7,17.22,2.78,39.0,1007.79,1.0,1.0
603,0.19999999999999998,0.7,0.7,17.22,2.78,39.0,1007.79,2.0,1.0
604,0.19999999999999998,0.7,0.7,17.22,2.78,39.0,1007.79,3.0,1.0
605,0.19999999999999998,0.7,0.7,17.22,2.78,39.0,1007.79,4.0,1.0
606,0.19999999999999998,0.7,0.7,17.22,2.78,39.0,1007.79,5.0,1.0
